"Sample","Peak","Intensity","Frequency","Key","Correction"
"horn_37",19,0.0739154,1177.63,86,-4
"horn_37",20,0.0656137,1246.27,87,-2
"horn_37",21,0.0647603,619.098,75,9
"horn_37",22,0.0636365,2009.38,95,-29
"horn_37",23,0.0616258,900.385,81,-40
"horn_37",24,0.0614426,627.174,75,-14
"horn_37",25,0.0597886,1384.9,89,15
"horn_37",26,0.0533672,358,65,-43
"horn_37",27,0.052874,3464.26,105,28
"horn_37",28,0.0527879,333.775,64,-22
"horn_38",1,1,440.098,69,0
"horn_38",2,0.654629,366.076,66,18
"horn_38",3,0.402841,219.376,57,5
"horn_38",4,0.273135,512.775,72,35
"horn_38",5,0.238876,586.798,74,2
"horn_38",6,0.17168,807.52,80,49
"horn_38",7,0.156768,1541.02,91,30
"horn_38",8,0.127973,1615.04,92,49
"horn_38",9,0.121532,1761.74,93,-2
"horn_38",10,0.113652,733.497,78,15
"horn_38",11,0.106199,146.699,50,2
"horn_38",12,0.0904484,1468.34,90,14
"horn_38",13,0.0886175,432.023,69,32
"horn_38",14,0.075095,293.399,62,2
"horn_38",15,0.0739169,223.414,57,-27
"horn_38",16,0.0737521,1026.9,84,33
"horn_38",17,0.0730988,1394.32,89,3
"horn_38",18,0.0724192,954.219,82,-40
"horn_38",19,0.0695809,1687.72,92,-27
"horn_38",20,0.0689356,880.197,81,0
"horn_38",21,0.0664186,449.519,69,-37
"horn_38",22,0.0658482,1834.42,94,28
"horn_38",23,0.0657114,374.151,66,-19
"horn_38",24,0.061717,427.985,69,48
"horn_38",25,0.0612118,1981.12,95,-5
"horn_38",26,0.0606295,215.339,57,37
"horn_38",27,0.0525711,659.474,76,-1
"horn_38",28,0.0503114,1100.92,85,12
"horn_39",1,1,387.609,67,19
"horn_39",2,0.443975,465.67,70,2
"horn_39",3,0.219244,543.73,73,34
"horn_39",4,0.184032,232.835,58,2
"horn_39",5,0.173187,310.895,63,1
"horn_39",6,0.154313,1710.6,93,49
"horn_39",7,0.13072,382.226,67,44
"horn_39",8,0.128781,394.339,67,-10
"horn_39",9,0.120885,1554.48,91,15
"horn_39",10,0.0986461,1088.81,85,31
"horn_39",11,0.0912571,154.775,51,9
"horn_39",12,0.0893643,1943.43,95,28
"horn_39",13,0.0872071,1010.75,83,-40
"horn_39",14,0.0866984,776.565,79,16
"horn_39",15,0.0853187,1788.66,93,-28
"horn_39",16,0.076134,398.376,67,-28
"horn_39",17,0.0751905,378.188,66,-38
"horn_39",18,0.0710564,3033.58,102,-43
"horn_39",19,0.0664603,621.79,75,1
"horn_39",20,0.0653747,854.625,80,-49
"horn_39",21,0.0632985,932.685,82,-1
"horn_39",22,0.0626757,2877.46,102,49
"horn_39",23,0.0622352,2099.55,96,-5
"horn_39",24,0.0599431,1477.76,90,3
"horn_39",25,0.0586993,1866.72,94,-2
"horn_39",26,0.0577878,374.151,66,-19
"horn_39",27,0.0560473,460.286,70,22
"horn_39",28,0.0552798,402.414,67,-45
"horn_39",29,0.0530119,2955.52,102,3
"horn_39",30,0.0525475,1632.54,92,30
"horn_39",31,0.0518318,2799.4,101,-3
"horn_40",1,1,576.031,74,34
"horn_40",2,0.866032,493.933,71,0
"horn_40",3,0.807137,328.391,64,7
"horn_40",4,0.793876,411.835,68,15
"horn_40",5,0.39456,246.294,59,5
"horn_40",6,0.324775,658.129,76,3
"horn_40",7,0.28878,1565.24,91,3
"horn_40",8,0.243133,1647.34,92,15
"horn_40",9,0.204261,164.196,52,7
"horn_40",10,0.199718,741.572,78,-4
"horn_40",11,0.192595,1729.44,93,30
"horn_40",12,0.183109,1317.6,88,1
"horn_40",13,0.175548,580.068,74,22
"horn_40",14,0.1747,1483.14,90,-4
"horn_40",15,0.174467,1399.7,89,-3
"horn_40",16,0.162911,489.895,71,14
"horn_40",17,0.159743,1812.88,94,49
"horn_40",18,0.149563,571.993,74,46
"horn_40",19,0.137544,497.971,71,-14
"horn_40",20,0.118033,323.008,64,35
"horn_40",21,0.117526,823.67,80,15
"horn_40",22,0.114926,1153.41,86,32
"horn_40",23,0.106918,2388.91,98,-29
"horn_40",24,0.104197,1894.98,94,-28
"horn_40",25,0.0960021,1235.51,87,13
"horn_40",26,0.0900017,417.219,68,-8
"horn_40",27,0.0894529,335.121,64,-29
"horn_40",28,0.086345,485.858,71,28
"horn_40",29,0.0845454,405.106,68,43
"horn_40",30,0.0823519,2884.19,102,45
"horn_40",31,0.0818627,2224.72,97,-6
"horn_40",32,0.0808809,2141.27,96,-39
"horn_40",33,0.0807283,584.106,74,10
"horn_40",34,0.0792689,2554.45,99,-45
"horn_40",35,0.0732619,567.956,73,-42
"horn_40",36,0.0701921,1977.08,95,-1
"horn_40",37,0.068233,2966.29,102,-4
"horn_40",38,0.0661045,2306.81,98,32
"horn_40",39,0.0648579,987.866,83,0
"horn_40",40,0.0644821,2800.75,101,-4
"horn_40",41,0.0635678,318.97,63,-43
"horn_40",42,0.0583427,242.256,59,33
"horn_40",43,0.0571363,502.008,71,-28
"horn_40",44,0.0562264,2718.65,101,47
"horn_40",45,0.056198,1069.96,84,-38
"horn_40",46,0.0548436,421.256,68,-25
"horn_40",47,0.0530831,481.82,71,43
"horn_40",48,0.0520119,588.144,74,-2
"horn_40",49,0.0513741,1561.2,91,7
"horn_40",50,0.0501561,2059.18,96,28
"horn_41",1,1,348.579,65,3
"horn_41",2,0.683649,436.061,69,16
"horn_41",3,0.480839,261.098,60,3
"horn_41",4,0.326218,523.542,72,-1
"horn_41",5,0.176455,344.542,65,23
"horn_41",6,0.15964,352.617,65,-17
"horn_41",7,0.13653,1745.59,93,14
"horn_41",8,0.127461,432.023,69,32
"horn_41",9,0.125427,1570.63,91,-3
"horn_41",10,0.105792,1047.08,84,-1
"horn_41",11,0.102506,784.64,79,-1
"horn_41",12,0.101924,440.098,69,0
"horn_41",13,0.101247,1134.57,85,-40
"horn_41",14,0.0998837,1658.11,92,3
"horn_41",15,0.099266,959.603,82,-50
"horn_41",16,0.0963549,1833.07,94,30
"horn_41",17,0.0892257,340.504,65,44
"horn_41",18,0.0888808,265.136,60,-23
"horn_41",19,0.0878126,2008.03,95,-28
"horn_41",20,0.080976,356.655,65,-36
"horn_41",21,0.0725956,257.06,60,30
"horn_41",22,0.0634857,1483.14,90,-4
"horn_41",23,0.0585164,1920.55,95,49
"horn_41",24,0.0575406,444.136,69,-16
"horn_41",25,0.0555659,336.467,64,-36
"horn_41",26,0.0524823,360.692,66,44
"horn_41",27,0.0516619,1395.66,89,2
"horn_42",1,1,461.632,70,17
"horn_42",2,0.380485,368.767,66,6
"horn_42",3,0.180812,465.67,70,2
"horn_42",4,0.171456,277.248,61,0
"horn_42",5,0.165,1571.97,91,-4
"horn_42",6,0.16033,184.384,54,6
"horn_42",7,0.147682,1756.36,93,4
"horn_42",8,0.147237,457.595,70,32
"horn_42",9,0.133678,554.497,73,0
"horn_42",10,0.114049,1664.84,92,-4
"horn_42",11,0.111277,1479.11,90,1
"horn_42",12,0.108803,924.61,82,14
"horn_42",13,0.0923606,831.745,80,-2
"horn_42",14,0.0900429,738.881,78,3
"horn_42",15,0.0882237,1386.24,89,13
"horn_42",16,0.0860419,469.707,70,-13
"horn_42",17,0.0851481,2866.7,101,-45
"horn_42",18,0.0706473,453.557,70,47
"horn_42",19,0.0688199,2589.45,100,32
"horn_42",20,0.0671845,1108.99,85,0
"horn_42",21,0.0631989,2773.83,101,12
"horn_42",22,0.0601002,1017.47,84,49
"horn_42",23,0.0572818,1942.09,95,30
"horn_42",24,0.0563951,473.745,70,-28
"horn_42",25,0.0545161,647.362,76,32
"horn_42",26,0.0534564,1201.86,86,-40
"horn_42",27,0.0527927,363.384,66,31
"horn_42",28,0.0500838,2959.56,102,0
"horn_43",1,1,1469.69,90,12
"horn_43",2,0.811681,489.895,71,14
"horn_43",3,0.80106,195.151,55,7
"horn_43",4,0.790436,685.046,77,34
"horn_43",5,0.720201,391.647,67,2
"horn_43",6,0.511939,783.294,79,2
"horn_43",7,0.511244,1664.84,92,-4
"horn_43",8,0.484558,1566.59,91,2
"horn_43",9,0.450906,979.791,83,14
"horn_43",10,0.390378,586.798,74,2
"horn_43",11,0.353426,293.399,62,2
"horn_43",12,0.350638,1371.44,89,32
"horn_43",13,0.286049,1763.08,93,-3
"horn_43",14,0.279443,1959.58,95,14
"horn_43",15,0.245411,2742.88,101,32
"horn_43",16,0.193178,2939.37,102,12
"horn_43",17,0.184864,1273.19,87,-39
"horn_43",18,0.18165,2449.48,99,28
"horn_43",19,0.169377,2156.08,97,49
"horn_43",20,0.146462,1473.72,90,7
"horn_43",21,0.125179,395.685,67,-16
"horn_43",22,0.119653,387.609,67,19
"horn_43",23,0.115808,191.113,55,44
"horn_43",24,0.104982,495.279,71,-5
"horn_43",25,0.103193,2645.97,100,-6
"horn_43",26,0.0997317,1174.94,86,0
"horn_43",27,0.0958995,2351.23,98,-1
"horn_43",28,0.0937887,779.257,79,10
"horn_43",29,0.0926777,1461.61,90,22
"horn_43",30,0.0923072,483.166,71,38
"horn_43",31,0.0907818,2841.12,101,-29
"horn_43",32,0.0880399,787.332,79,-7
"horn_43",33,0.084329,1076.69,84,-49
"horn_43",34,0.0756441,1659.45,92,2
"horn_43",35,0.0749778,2547.72,99,-40
"horn_43",36,0.0727847,1861.33,94,3
"horn_43",37,0.0727022,691.775,77,17
"horn_43",38,0.0712614,383.572,67,38
"horn_43",39,0.0681804,1561.2,91,7
"horn_43",40,0.0669626,297.436,62,-22
"horn_43",41,0.0653123,675.625,76,-42
"horn_43",42,0.0640601,1671.57,92,-11
"horn_43",43,0.0638617,399.722,67,-34
"horn_43",44,0.0628803,203.226,56,37
"horn_43",45,0.0611817,499.316,71,-19
"horn_43",46,0.0608858,479.128,70,-47
